state_abbr,yyyymm,policy_feature,feature_value,event_id,source_id,source_url,quoted_evidence_text,confidence
UT,202404,e14_total_strategy_count,10,evt_e14_UT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Utah: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
UT,202405,e14_total_strategy_count,10,evt_e14_UT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Utah: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
UT,202406,e14_total_strategy_count,10,evt_e14_UT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Utah: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
VT,202303,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202304,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202305,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202306,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202307,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202308,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202309,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202310,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202311,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202312,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202401,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202402,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202403,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202404,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202405,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VT,202406,e14_total_strategy_count,11,evt_e14_VT,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Vermont: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
VA,202303,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202304,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202305,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202306,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202307,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202308,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202309,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202309,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202310,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202310,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202311,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202311,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202312,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202312,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202401,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202401,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202402,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202402,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202403,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202403,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202404,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202404,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202405,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202405,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
VA,202406,e14_total_strategy_count,13,evt_e14_VA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Virginia: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
VA,202406,delay_procedural_disenrollment_any,1,evt_delay_VA,fed_cms_delay_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/state-option-to-delay-procedural-disenrollments,"Virginia: Through the end of unwinding, Non-MAGI beneficiaries, starting with renewals due in September 2023 through the end of unwinding",medium
WA,202303,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202304,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202305,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202306,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202307,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202308,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202309,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202310,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202311,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202312,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202401,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202402,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202403,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202404,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202405,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WA,202406,e14_total_strategy_count,13,evt_e14_WA,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Washington: total=13; ex parte=2; form support=6; contact update=1; reinstatement=1; other=3,medium
WV,202303,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202304,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202305,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202306,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202307,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202308,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202309,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202310,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202311,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202312,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202401,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202402,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202403,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202404,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202405,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WV,202406,e14_total_strategy_count,10,evt_e14_WV,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,West Virginia: total=10; ex parte=1; form support=5; contact update=0; reinstatement=1; other=3,medium
WI,202303,e14_total_strategy_count,11,evt_e14_WI,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Wisconsin: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
WI,202304,e14_total_strategy_count,11,evt_e14_WI,fed_cms_e14_archived_table_text,https://www.medicaid.gov/resources-for-states/coronavirus-disease-2019-covid-19/unwinding-and-returning-regular-operations-after-covid-19/covid-19-phe-unwinding-section-1902e14a-waiver-approvals,Wisconsin: total=11; ex parte=1; form support=5; contact update=1; reinstatement=1; other=3,medium
